ID of track,time index,cell row,cell col
33,87,232.733333,1305.333333
33,88,233.432432,1305.567568
33,89,232.962963,1305.814815
33,90,233.714286,1306.000000
33,91,232.750000,1304.312500
33,92,233.125000,1303.666667
33,93,232.575000,1304.825000
33,94,232.760000,1306.440000
33,95,232.607143,1305.750000
33,96,232.714286,1305.000000
33,97,232.500000,1303.777778
33,98,232.290323,1303.129032
33,99,232.500000,1304.500000
33,100,232.290323,1306.129032
33,101,232.724138,1303.586207
33,102,232.750000,1302.636364
33,103,232.720930,1304.558140
33,104,232.500000,1305.000000
33,105,232.377778,1304.755556
33,106,232.611111,1303.138889
33,107,232.737705,1305.508197
33,108,232.000000,1306.000000
33,109,233.000000,1304.000000
33,110,232.925926,1306.592593
33,111,233.405405,1306.756757
33,112,233.022222,1305.822222
33,113,233.111111,1304.333333
33,114,233.100000,1303.050000
33,115,232.675676,1304.054054
33,116,232.833333,1304.148148
33,117,232.859649,1303.017544
33,118,232.525424,1302.779661
33,119,233.057143,1303.571429
33,120,232.567568,1304.054054
33,121,232.125000,1305.125000
33,122,232.500000,1304.500000
33,123,232.400000,1305.800000
33,124,232.700000,1303.100000
33,125,232.977273,1303.750000
33,126,233.000000,1304.500000
33,127,233.078431,1304.254902
33,128,233.159091,1304.318182
33,129,232.822222,1305.600000
33,130,232.875000,1304.875000
33,131,233.314286,1303.828571
33,132,232.605263,1304.342105
33,133,233.444444,1305.666667
33,134,233.195652,1305.304348
33,135,232.875000,1302.218750
33,136,232.675676,1303.378378
33,137,232.584615,1302.876923
33,138,233.250000,1304.000000
33,139,233.086957,1304.043478
33,140,232.588235,1304.882353
33,141,232.589286,1303.214286
33,142,232.679245,1303.037736
33,143,232.365385,1302.019231
34,0,317.500000,645.785714
34,1,316.809524,649.071429
34,2,316.368421,649.078947
34,3,315.171429,648.000000
34,4,315.119403,649.000000
34,5,314.611111,648.611111
34,6,314.909091,648.090909
34,7,314.125000,647.687500
34,8,314.761905,647.380952
34,9,314.426230,646.819672
34,10,315.000000,646.000000
34,11,314.321429,646.321429
34,12,314.500000,646.500000
34,13,314.000000,645.500000
34,14,314.375000,644.843750
34,15,314.366667,646.633333
34,16,314.313433,646.149254
34,17,313.500000,646.500000
34,18,314.000000,645.714286
34,19,313.522727,645.909091
34,20,313.976744,645.581395
34,21,313.410714,645.964286
34,22,313.333333,646.666667
34,23,313.827586,646.637931
34,24,313.277778,645.888889
34,25,313.579710,645.884058
34,26,313.000000,645.000000
34,27,313.081081,646.459459
34,28,313.089552,646.910448
34,29,313.800000,646.666667
34,30,314.188679,645.433962
34,31,313.115942,647.014493
34,32,313.500000,645.000000
34,33,313.152174,645.565217
34,34,313.128205,645.128205
34,35,313.000000,646.000000
34,36,312.708333,645.000000
34,37,313.247059,646.400000
34,38,313.000000,645.800000
34,39,314.000000,646.500000
34,40,312.909091,645.303030
34,41,312.500000,646.000000
34,42,313.175676,646.243243
34,43,312.384615,644.384615
34,44,312.771429,644.571429
34,45,312.947368,645.315789
34,46,311.883721,645.116279
34,47,313.000000,643.500000
34,48,312.555556,645.066667
34,49,312.500000,645.500000
34,50,312.589286,644.035714
34,51,312.714286,644.500000
34,52,313.384615,645.384615
34,53,313.589744,646.000000
34,54,313.111111,645.277778
34,55,312.500000,644.000000
34,56,313.000000,645.000000
34,57,313.000000,644.200000
34,58,312.901408,646.901408
34,59,313.000000,646.714286
34,60,313.500000,643.500000
34,61,312.481481,642.814815
34,62,312.618421,644.000000
34,63,312.645833,645.645833
34,64,313.024691,644.444444
34,65,313.000000,644.714286
34,66,313.025000,644.675000
34,67,313.232877,644.109589
34,68,313.181818,644.818182
34,69,312.615385,644.384615
34,70,313.404762,643.678571
34,71,313.145161,645.145161
34,72,314.000000,645.410256
34,73,313.116279,645.883721
34,74,313.631579,645.210526
34,75,312.882353,644.588235
34,76,313.000000,644.500000
34,77,312.630435,644.108696
34,78,312.500000,643.500000
34,79,312.222222,644.500000
34,80,312.951613,644.370968
34,81,313.086957,645.000000
34,82,312.184615,644.000000
34,83,312.756098,644.000000
34,84,312.500000,643.360000
34,85,313.088235,643.205882
34,86,312.500000,644.500000
34,87,312.500000,644.500000
34,88,313.206349,644.888889
34,89,312.500000,646.214286
34,90,313.000000,645.000000
34,91,312.545455,643.654545
34,92,313.243243,642.756757
34,93,312.189873,644.632911
34,94,312.500000,646.000000
34,95,312.360000,645.000000
34,96,312.000000,644.500000
34,97,312.157895,643.842105
34,98,311.560976,642.768293
34,99,312.618421,644.000000
34,100,312.000000,646.000000
34,101,312.333333,642.888889
34,102,312.333333,642.500000
34,103,312.206349,643.888889
34,104,312.628571,643.757143
34,105,312.024390,644.414634
34,106,312.500000,643.500000
34,107,312.000000,644.500000
34,108,312.000000,645.000000
34,109,312.500000,643.500000
34,110,312.500000,645.785714
34,111,313.000000,645.291667
34,112,312.566038,645.547170
34,113,312.673469,643.428571
34,114,312.781250,642.500000
34,115,312.116279,644.116279
34,116,312.609756,643.500000
34,117,312.500000,642.862069
34,118,312.250000,642.333333
34,119,312.682927,643.597561
34,120,312.500000,643.500000
34,121,311.500000,644.500000
34,122,312.270270,643.702703
34,123,312.000000,645.200000
34,124,312.500000,642.285714
34,125,312.500000,643.500000
34,126,312.444444,644.066667
34,127,312.500000,644.000000
34,128,312.500000,644.000000
34,129,312.404762,645.321429
34,130,312.250000,644.387500
34,131,312.826087,643.000000
34,132,312.500000,644.000000
34,133,313.000000,645.410256
34,134,313.164706,644.541176
34,135,312.888889,641.666667
34,136,312.500000,643.360000
34,137,312.400000,642.600000
34,138,313.000000,643.200000
34,139,312.913043,643.000000
34,140,312.361446,644.445783
34,141,312.552941,642.635294
34,142,312.500000,642.111111
34,143,312.111111,641.277778
35,0,354.269231,1297.000000
35,1,352.000000,1300.863636
35,2,354.666667,1301.666667
35,3,355.000000,1301.307692
35,4,355.000000,1303.000000
35,5,353.800000,1299.500000
35,6,352.905660,1292.132075
35,7,352.421053,1291.894737
35,8,349.500000,1288.000000
35,9,348.500000,1282.000000
35,10,350.000000,1279.800000
35,11,349.000000,1281.000000
35,12,350.343750,1280.031250
35,13,351.424242,1279.242424
35,14,351.000000,1277.500000
35,15,352.800000,1277.760000
35,16,354.700000,1276.100000
35,17,358.366667,1276.366667
35,18,359.307692,1274.230769
35,19,362.125000,1272.666667
35,20,361.074074,1273.407407
35,21,362.411765,1273.117647
35,22,362.285714,1274.500000
35,23,363.540541,1273.081081
35,24,363.500000,1273.500000
35,25,363.666667,1273.500000
35,26,364.000000,1275.000000
35,27,363.314286,1272.914286
35,28,363.920000,1273.440000
35,29,364.000000,1274.500000
35,30,364.750000,1276.333333
35,31,364.394737,1278.657895
35,32,364.928571,1275.714286
35,33,363.000000,1274.500000
35,34,363.333333,1273.666667
35,35,366.111111,1274.333333
35,36,369.333333,1273.333333
35,37,370.000000,1274.800000
35,38,370.935484,1273.290323
35,39,374.387097,1272.258065
35,40,372.809524,1271.047619
35,41,374.900000,1271.300000
35,42,376.500000,1270.000000
35,43,376.125000,1266.125000
35,44,378.960000,1266.400000
35,45,380.000000,1265.800000
35,46,380.675676,1265.054054
35,47,381.875000,1264.333333
35,48,381.500000,1267.000000
35,49,382.500000,1266.500000
35,50,383.027027,1263.108108
35,51,387.166667,1263.833333
35,52,385.891304,1264.630435
35,53,390.000000,1263.500000
35,54,389.600000,1265.600000
35,55,389.666667,1263.888889
35,56,393.931818,1261.363636
35,57,396.687500,1259.281250
35,58,396.909091,1262.363636
35,59,398.488889,1262.088889
35,60,398.548387,1257.709677
35,61,397.862069,1258.172414
35,62,396.000000,1262.764706
35,63,400.857143,1261.190476
35,64,401.600000,1259.600000
35,65,402.444444,1260.066667
35,66,402.875000,1259.875000
35,67,407.000000,1258.750000
35,68,407.689655,1255.844828
35,69,406.375000,1253.812500
35,70,408.552632,1251.789474
35,71,411.400000,1252.800000
35,72,420.250000,1251.035714
35,73,417.859649,1251.385965
35,74,421.500000,1248.714286
35,75,421.600000,1248.866667
35,76,421.966667,1246.950000
35,77,423.305085,1246.152542
35,78,422.750000,1244.416667
35,79,423.564103,1243.538462
35,80,425.384615,1242.384615
35,81,429.531915,1244.063830
35,82,432.925000,1244.375000
35,83,435.785714,1246.821429
35,84,432.333333,1244.125000
35,85,438.571429,1243.142857
35,86,437.225000,1245.100000
35,87,437.712121,1245.424242
35,88,442.692308,1245.000000
35,89,440.616667,1247.333333
35,90,444.500000,1248.500000
35,91,444.125000,1245.464286
35,92,445.318182,1244.681818
35,93,446.000000,1246.000000
35,94,439.431034,1250.224138
35,95,435.527273,1247.836364
35,96,434.500000,1248.000000
35,97,438.777778,1252.317460
35,98,446.666667,1248.666667
35,99,439.360000,1254.760000
35,100,434.189474,1260.821053
35,101,433.351351,1258.297297
35,102,441.166667,1251.833333
35,103,443.000000,1251.000000
35,104,461.281250,1244.843750
35,105,464.615385,1244.384615
35,106,471.571429,1235.914286
35,107,476.647059,1227.941176
35,108,477.027778,1229.305556
35,109,481.000000,1226.500000
35,110,478.250000,1228.000000
35,111,484.000000,1226.000000
35,112,482.925926,1226.592593
35,113,477.111111,1225.333333
35,114,474.500000,1228.500000
35,115,473.000000,1228.000000
35,116,470.090909,1226.909091
35,117,472.625000,1226.843750
35,118,470.500000,1227.500000
35,119,467.600000,1229.200000
35,120,462.428571,1232.000000
35,121,455.500000,1231.000000
35,122,458.466667,1229.133333
35,123,459.200000,1231.240000
35,124,453.400000,1227.400000
35,125,450.333333,1229.111111
35,126,453.363636,1229.090909
35,127,452.461538,1229.846154
35,128,454.500000,1228.500000
35,129,456.285714,1230.000000
35,130,457.859155,1227.084507
35,131,455.666667,1231.666667
35,132,454.720000,1226.400000
35,133,454.333333,1223.333333
35,134,457.108696,1229.630435
35,135,464.909091,1222.363636
35,136,468.704545,1228.090909
35,137,471.000000,1227.500000
35,138,479.400000,1232.200000
35,139,476.000000,1234.692308
35,140,478.576087,1231.195652
35,141,479.400000,1229.800000
35,142,480.960000,1225.400000
35,143,481.500000,1230.000000
36,0,366.666667,298.666667
36,1,366.054795,301.465753
36,2,365.500000,302.000000
36,3,364.807692,301.115385
36,4,364.000000,301.500000
36,5,364.000000,301.415094
36,6,364.140351,299.982456
36,7,363.413793,300.551724
36,8,363.913043,299.956522
36,9,363.913043,299.217391
36,10,364.000000,299.136364
36,11,363.909091,299.363636
36,12,363.913043,299.217391
36,13,363.500000,297.705882
36,14,363.909091,297.672727
36,15,364.000000,299.500000
36,16,364.311475,298.704918
36,17,363.000000,299.714286
36,18,363.457143,298.800000
36,19,363.158537,298.243902
36,20,363.403226,298.741935
36,21,363.435897,298.743590
36,22,363.375000,298.675000
36,23,363.637681,299.057971
36,24,363.245902,299.049180
36,25,363.312500,298.812500
36,26,362.500000,297.500000
36,27,362.913793,298.793103
36,28,363.000000,298.744681
36,29,363.333333,299.333333
36,30,363.671875,298.625000
36,31,363.243243,300.270270
36,32,363.338983,298.067797
36,33,363.421875,298.468750
36,34,363.076923,298.282051
36,35,362.916667,298.633333
36,36,362.548387,297.854839
36,37,363.081081,298.702703
36,38,362.500000,299.000000
36,39,363.857143,298.500000
36,40,363.000000,297.500000
36,41,362.887500,298.862500
36,42,363.500000,298.500000
36,43,362.074074,296.407407
36,44,363.000000,297.000000
36,45,362.918367,296.877551
36,46,362.189655,297.551724
36,47,363.093750,296.000000
36,48,362.685714,298.085714
36,49,362.540984,298.327869
36,50,362.500000,296.500000
36,51,363.012658,297.113924
36,52,363.166667,297.833333
36,53,363.779070,298.406977
36,54,363.400000,297.800000
36,55,362.510204,297.408163
36,56,363.225352,297.774648
36,57,363.411765,296.529412
36,58,362.884615,298.987179
36,59,362.789474,300.000000
36,60,363.361111,296.000000
36,61,362.987654,295.209877
36,62,362.911111,297.133333
36,63,362.714286,298.000000
36,64,363.050000,297.075000
36,65,363.459016,297.065574
36,66,363.571429,297.714286
36,67,363.620690,296.482759
36,68,363.500000,297.222222
36,69,363.000000,297.500000
36,70,364.000000,295.692308
36,71,363.678571,297.880952
36,72,363.756757,298.729730
36,73,363.000000,298.800000
36,74,363.500000,298.000000
36,75,363.421053,297.894737
36,76,363.561404,296.964912
36,77,362.983871,297.435484
36,78,362.930233,296.139535
36,79,362.530303,297.469697
36,80,363.102564,297.269231
36,81,363.746269,297.656716
36,82,362.918367,296.877551
36,83,363.564103,297.256410
36,84,363.071429,296.714286
36,85,364.063830,296.297872
36,86,363.156627,297.108434
36,87,363.142857,297.500000
36,88,363.966667,297.900000
36,89,363.170732,298.585366
36,90,364.000000,298.675000
36,91,363.318182,296.636364
36,92,363.537313,296.298507
36,93,362.800000,297.833333
36,94,363.432432,298.945946
36,95,363.000000,298.500000
36,96,363.118644,297.050847
36,97,362.936170,296.702128
36,98,362.746667,295.973333
36,99,363.000000,297.500000
36,100,363.114286,298.485714
36,101,363.197368,296.052632
36,102,363.631579,295.157895
36,103,363.000000,297.000000
36,104,363.588235,296.882353
36,105,363.400000,297.483333
36,106,363.459016,296.065574
36,107,363.500000,298.000000
36,108,363.081633,298.122449
36,109,363.555556,296.317460
36,110,364.000000,299.200000
36,111,364.155556,298.822222
36,112,363.760870,298.391304
36,113,364.000000,296.793103
36,114,364.000000,295.836735
36,115,363.459016,297.065574
36,116,363.661972,297.000000
36,117,363.857143,295.500000
36,118,363.500000,295.500000
36,119,363.600000,296.200000
36,120,363.500000,297.000000
36,121,362.750000,298.333333
36,122,363.000000,297.500000
36,123,363.018182,298.418182
36,124,363.500000,295.500000
36,125,363.500000,297.000000
36,126,363.500000,297.500000
36,127,363.630769,297.569231
36,128,364.000000,297.500000
36,129,363.880000,298.500000
36,130,363.500000,298.000000
36,131,387.875000,296.125000
36,132,388.148148,296.666667
36,133,381.960784,290.509804
36,134,383.628205,295.538462
36,135,388.909091,293.363636
36,136,389.395349,262.209302
36,137,365.447917,266.822917
36,139,363.620690,297.000000
36,140,363.500000,297.500000
36,141,363.666667,296.186667
36,142,363.500000,296.000000
36,143,363.078947,295.184211
37,0,378.633333,763.633333
37,1,382.303030,769.242424
37,2,382.000000,769.000000
37,3,386.250000,768.375000
37,4,381.437500,770.250000
37,5,380.000000,768.000000
37,6,376.909091,768.363636
37,7,378.318182,767.636364
37,8,378.285714,765.500000
37,9,377.896552,761.689655
37,10,379.500000,765.222222
37,11,376.000000,764.333333
37,12,375.325581,761.162791
37,13,373.222222,763.722222
37,14,374.000000,763.500000
37,15,377.178571,765.392857
37,16,373.177778,766.400000
37,17,366.700000,762.480000
37,18,370.074074,761.407407
37,19,367.024390,763.585366
37,20,367.666667,764.916667
37,21,360.586207,763.586207
37,22,362.222222,760.916667
37,23,363.925926,759.592593
37,24,364.200000,761.500000
37,25,363.906977,763.279070
37,26,361.800000,759.600000
37,27,362.500000,757.500000
37,28,364.125000,759.875000
37,29,364.829787,761.574468
37,30,365.400000,761.200000
37,31,372.000000,769.913043
37,32,372.666667,769.333333
37,33,369.941176,761.323529
37,34,371.058824,759.029412
37,35,375.431373,751.470588
37,36,370.750000,765.636364
37,37,371.232143,762.642857
37,38,368.833333,766.125000
37,39,372.913043,772.217391
37,40,374.724138,767.586207
37,41,376.909091,775.909091
37,42,382.285714,780.000000
37,43,379.454545,775.757576
37,44,379.580645,777.548387
37,45,380.137931,775.586207
37,46,380.272727,774.945455
37,47,381.500000,776.305556
37,48,378.944444,776.777778
37,49,379.413793,776.896552
37,50,381.466667,775.133333
37,51,380.130435,776.869565
37,52,379.944444,776.194444
37,53,380.368421,777.842105
37,54,379.683333,777.983333
37,55,378.785714,777.500000
37,56,380.500000,776.000000
37,57,379.346154,776.384615
37,58,380.440000,777.600000
37,59,380.228070,778.315789
37,60,381.285714,775.000000
37,61,380.500000,780.307692
37,62,379.432432,788.054054
37,63,380.191489,790.680851
37,64,378.000000,788.500000
37,65,372.608696,793.521739
37,66,374.925926,792.592593
37,67,378.411765,783.117647
37,68,378.900000,784.233333
37,69,378.821429,783.607143
37,70,378.500000,784.500000
37,71,377.000000,789.500000
37,72,377.266667,788.666667
37,73,376.125000,792.125000
37,74,378.741935,784.419355
37,75,380.071429,783.071429
37,76,379.111111,783.333333
37,77,377.600000,791.800000
37,78,366.125000,787.333333
37,79,365.217391,789.391304
37,80,367.113636,789.204545
37,81,364.111111,794.666667
37,82,363.558140,793.441860
37,83,366.285714,793.500000
37,84,374.000000,793.285714
37,85,367.833333,789.166667
37,86,365.500000,788.500000
37,87,367.561404,791.035088
37,88,372.384615,795.384615
37,89,374.875000,793.125000
37,90,375.166667,795.166667
37,91,372.500000,792.000000
37,92,376.920000,787.440000
37,93,380.750000,783.416667
37,94,382.000000,782.500000
37,95,377.909091,785.363636
37,96,378.400000,782.100000
37,97,376.750000,782.333333
37,98,376.666667,783.666667
37,99,377.600000,783.700000
37,100,382.111111,779.333333
37,101,378.440000,780.600000
37,102,380.153846,778.461538
37,103,379.411765,779.676471
37,104,377.333333,780.333333
37,105,370.500000,791.500000
37,106,366.459016,790.245902
37,107,364.500000,792.000000
37,108,356.153846,800.038462
37,109,353.878049,798.719512
37,110,350.500000,803.000000
37,111,352.927536,802.666667
37,112,352.653846,801.346154
37,113,353.470588,806.352941
37,114,352.069767,806.534884
37,115,355.916667,812.027778
37,116,356.125000,811.125000
37,117,368.933333,810.555556
37,118,377.166667,816.833333
37,119,376.563636,817.327273
37,120,378.128205,816.128205
37,121,378.656250,815.531250
37,122,378.148148,817.500000
37,123,378.785714,817.500000
37,124,380.060606,815.030303
37,125,379.888889,817.277778
37,126,381.500000,817.500000
37,127,380.842105,819.157895
37,128,381.500000,818.285714
37,129,382.436364,822.527273
37,130,382.283019,820.792453
37,131,384.000000,818.000000
37,132,382.000000,818.000000
37,133,381.384615,825.384615
37,134,384.741379,831.051724
37,135,386.529412,830.647059
37,136,387.577778,834.333333
37,137,390.166667,834.875000
37,138,391.125000,840.125000
37,139,392.500000,840.500000
37,140,393.384615,841.750000
37,141,397.966667,839.016667
37,142,396.052632,840.921053
37,143,401.000000,838.000000
38,0,433.619048,1052.000000
38,1,433.863636,1058.545455
38,2,433.500000,1056.777778
38,3,431.500000,1055.500000
38,4,431.500000,1055.785714
38,5,431.209677,1054.370968
38,6,432.222222,1054.083333
38,7,431.656250,1057.000000
38,8,431.500000,1054.500000
38,9,432.200000,1053.400000
38,10,431.000000,1052.708333
38,11,430.333333,1053.333333
38,12,430.166667,1053.166667
38,13,429.500000,1051.500000
38,14,430.500000,1051.000000
38,15,430.656250,1053.531250
38,16,431.526316,1053.631579
38,17,432.166667,1053.833333
38,18,431.936170,1054.702128
38,19,431.303030,1053.090909
38,20,430.689655,1054.206897
38,21,430.888889,1053.666667
38,22,431.080000,1054.200000
38,23,431.600000,1054.200000
38,24,431.307692,1055.769231
38,25,431.500000,1053.500000
38,26,431.020000,1054.080000
38,27,431.724138,1055.586207
38,28,432.250000,1057.333333
38,29,433.000000,1058.714286
38,30,433.181818,1058.181818
38,31,432.625000,1059.843750
38,32,432.500000,1057.000000
38,33,432.714286,1058.000000
38,34,432.366667,1057.366667
38,35,432.166667,1058.166667
38,36,431.555556,1057.592593
38,37,432.500000,1058.500000
38,38,431.828571,1058.000000
38,39,432.500000,1058.000000
38,40,431.500000,1057.000000
38,41,431.500000,1059.000000
38,42,432.000000,1058.500000
38,43,430.769231,1056.153846
38,44,431.500000,1055.500000
38,45,431.500000,1056.000000
38,46,430.947368,1055.921053
38,47,431.500000,1054.500000
38,48,431.185185,1056.074074
38,49,431.171429,1056.000000
38,50,431.190476,1054.071429
38,51,431.436364,1054.181818
38,52,432.000000,1054.500000
38,53,432.153846,1055.538462
38,54,430.913043,1056.217391
38,55,430.764706,1054.411765
38,56,431.500000,1055.500000
38,57,431.615385,1054.384615
38,58,431.500000,1057.000000
38,59,431.000000,1057.500000
38,60,431.384615,1053.615385
38,61,430.714286,1053.500000
38,62,430.925000,1055.050000
38,63,430.714286,1056.000000
38,64,431.333333,1055.033333
38,65,431.500000,1055.500000
38,66,431.275862,1055.413793
38,67,431.500000,1054.500000
38,68,431.129032,1055.096774
38,69,429.822222,1054.666667
38,70,430.285714,1053.500000
38,71,430.086957,1055.782609
38,72,430.500000,1055.000000
38,73,430.000000,1055.500000
38,74,430.875000,1054.125000
38,75,429.580645,1054.548387
38,76,430.095238,1051.761905
38,77,429.500000,1053.500000
38,78,429.750000,1050.650000
38,79,430.268293,1051.097561
38,80,431.000000,1051.793103
38,81,430.125000,1055.125000
38,82,429.000000,1055.000000
38,83,429.904762,1054.380952
38,84,429.500000,1053.500000
38,85,430.500000,1053.000000
38,86,429.500000,1054.000000
38,87,430.125000,1053.666667
38,88,430.424242,1055.242424
38,89,429.888889,1055.666667
38,90,430.571429,1055.714286
38,91,429.936170,1053.553191
38,92,430.681818,1052.363636
38,93,429.827586,1054.724138
38,94,429.764706,1056.117647
38,95,429.500000,1056.000000
38,96,430.000000,1054.500000
38,97,431.000000,1056.161290
38,98,428.571429,1057.714286
38,99,430.822222,1053.600000
38,100,429.888889,1055.666667
38,101,430.424242,1052.060606
38,102,430.400000,1051.800000
38,103,430.500000,1054.000000
38,104,430.333333,1053.333333
38,105,429.388889,1054.861111
38,106,429.763158,1053.368421
38,107,431.400000,1054.400000
38,108,430.111111,1055.666667
38,109,430.044444,1053.422222
38,110,429.724138,1056.413793
38,111,430.407407,1055.740741
38,112,429.714286,1055.500000
38,113,430.285714,1054.000000
38,114,430.125000,1053.333333
38,115,429.500000,1054.363636
38,116,429.743590,1053.923077
38,117,429.800000,1052.600000
38,118,429.676056,1052.549296
38,119,430.000000,1052.500000
38,120,429.414286,1053.385714
38,121,429.217391,1054.239130
38,122,429.000000,1054.000000
38,123,429.000000,1055.000000
38,124,429.285714,1052.000000
38,125,429.322581,1053.387097
38,126,429.413793,1053.448276
38,127,429.586207,1053.896552
38,128,429.500000,1054.000000
38,129,429.400000,1054.800000
38,130,429.533333,1054.400000
38,131,430.181818,1053.030303
38,132,429.818182,1053.272727
38,133,430.236364,1055.145455
38,134,430.133333,1055.440000
38,135,430.000000,1051.500000
38,136,430.000000,1053.000000
38,137,429.413793,1053.034483
38,138,430.236364,1053.854545
38,139,430.074074,1053.592593
38,140,429.658537,1055.170732
38,141,429.578947,1052.894737
38,142,429.500000,1053.000000
38,143,429.782609,1051.608696
39,0,480.829787,242.978723
39,1,481.000000,245.500000
39,2,479.000000,245.500000
39,3,478.000000,245.000000
39,4,477.615385,245.615385
39,5,477.714286,245.000000
39,6,478.034483,244.068966
39,7,476.892857,243.821429
39,8,476.571429,244.061224
39,9,479.000000,243.500000
39,10,478.928571,243.071429
39,11,479.472222,242.305556
39,12,479.708333,241.708333
39,13,479.452381,240.857143
39,14,478.833333,242.316667
39,15,480.000000,243.285714
39,16,479.064516,243.677419
39,17,479.000000,243.500000
39,18,478.714286,243.571429
39,19,478.745098,243.019608
39,20,478.384615,243.615385
39,21,478.313433,243.791045
39,22,478.352941,243.686275
39,23,478.666667,243.125000
39,24,478.500000,242.500000
39,25,477.800000,242.920000
39,26,478.046512,242.279070
39,27,478.500000,243.500000
39,28,478.500000,243.500000
39,29,478.478261,243.695652
39,30,478.466667,243.666667
39,31,478.125000,245.125000
39,32,478.000000,242.000000
39,33,477.633333,242.633333
39,34,477.125000,242.125000
39,35,477.027027,243.756757
39,36,476.650000,243.625000
39,37,477.915493,243.915493
39,38,476.859155,243.943662
39,39,478.255814,243.767442
39,40,476.516667,243.350000
39,41,476.756757,245.027027
39,42,476.976190,245.095238
39,43,475.843750,243.328125
39,44,476.000000,243.000000
39,45,476.230000,244.210000
39,46,475.460000,243.910000
39,47,476.500000,240.000000
39,48,476.500000,241.500000
39,49,475.302326,243.674419
39,50,476.125000,240.458333
39,51,475.222222,241.388889
39,52,474.500000,243.000000
39,53,475.846154,243.769231
39,54,475.585859,242.242424
39,55,475.410256,241.461538
39,56,475.600000,242.100000
39,57,476.615385,240.076923
39,58,475.840000,243.160000
39,59,475.690000,242.730000
39,60,476.050000,239.120000
39,61,474.986301,239.178082
39,62,476.000000,240.500000
39,63,475.100000,241.650000
39,64,476.886792,239.188679
39,65,477.223881,239.029851
39,66,477.212121,239.227273
39,67,479.030303,236.666667
39,68,478.705882,238.867647
39,69,478.543860,237.543860
39,70,478.857143,238.200000
39,71,478.119403,241.141791
39,72,480.000000,239.500000
39,73,480.316327,239.061224
39,74,479.600000,237.075000
39,75,479.377049,236.852459
39,76,477.099010,240.732673
39,77,475.935484,244.612903
39,78,477.637363,238.373626
39,79,477.440000,241.864000
39,80,477.909091,238.363636
39,81,478.600000,239.200000
39,82,478.285714,233.500000
39,83,478.500000,234.500000
39,84,480.000000,237.000000
39,85,479.313253,235.951807
39,86,483.666667,235.666667
39,87,478.448276,237.413793
39,88,477.974138,239.008621
39,89,475.500000,243.000000
39,90,477.046875,242.640625
39,91,473.825758,243.431818
39,92,477.888889,232.666667
39,93,476.866667,235.333333
39,94,475.000000,245.000000
39,95,474.315789,247.421053
39,96,475.423077,240.948718
39,97,473.540541,244.090090
39,98,476.714286,231.500000
39,99,474.375000,234.825000
39,100,476.400000,231.800000
39,101,472.038462,231.692308
39,102,467.298246,229.666667
39,103,479.215686,224.892157
39,104,477.000000,231.500000
39,105,479.523077,224.261538
39,106,480.507692,221.923077
39,107,479.067961,228.155340
39,108,479.500000,224.581633
39,109,475.861111,221.083333
39,110,479.000000,225.500000
39,111,481.461538,222.903846
39,112,481.500000,223.000000
39,113,481.571429,222.914286
39,114,479.915966,223.142857
39,115,483.090909,215.636364
39,116,484.347368,219.368421
39,117,483.791667,218.145833
39,118,481.796296,219.055556
39,119,483.073171,218.512195
39,120,484.500000,216.000000
39,121,481.550459,215.027523
39,122,481.166667,214.628205
39,123,481.489130,214.684783
39,124,483.333333,208.333333
39,125,483.833333,208.916667
39,126,491.000000,218.500000
39,127,489.680000,220.020000
39,128,472.000000,206.500000
39,129,467.806452,234.096774
39,130,477.936170,234.404255
39,131,487.911111,225.466667
39,132,491.500000,231.500000
39,133,490.307692,229.000000
39,134,497.166667,227.462963
39,135,495.500000,225.000000
39,136,490.125000,229.875000
39,137,494.238095,234.619048
39,138,500.724138,236.258621
39,139,495.500000,241.500000
39,140,469.070175,231.649123
39,141,462.915789,223.694737
39,142,464.733333,219.933333
40,0,484.037736,1261.566038
40,1,482.000000,1265.500000
40,2,483.103448,1264.482759
40,3,483.206897,1262.948276
40,4,481.500000,1264.785714
40,5,481.633333,1263.633333
40,6,483.076923,1262.788462
40,7,482.909091,1262.363636
40,8,482.500000,1262.000000
40,9,481.500000,1261.500000
40,10,483.090909,1260.636364
40,11,482.000000,1261.500000
40,12,482.384615,1261.692308
40,13,481.562500,1262.875000
40,14,482.600000,1260.600000
40,15,484.000000,1259.800000
40,16,483.296296,1260.888889
40,17,481.612903,1261.741935
40,18,482.137931,1260.258621
40,19,482.210526,1259.894737
40,20,482.157895,1260.157895
40,21,481.987654,1259.567901
40,22,482.100000,1260.050000
40,23,482.000000,1260.000000
40,24,481.808511,1259.361702
40,25,481.764706,1259.411765
40,26,482.000000,1256.500000
40,27,481.052632,1259.921053
40,28,479.500000,1261.500000
40,29,481.407407,1261.740741
40,30,482.381818,1261.690909
40,31,482.074074,1261.407407
40,32,481.500000,1259.500000
40,33,481.333333,1259.964912
40,34,482.500000,1260.000000
40,35,483.411765,1259.117647
40,36,482.000000,1258.000000
40,37,483.891304,1258.630435
40,38,482.000000,1263.500000
40,39,480.586207,1263.275862
40,40,482.654545,1258.927273
40,41,483.320755,1261.641509
40,42,483.208333,1261.500000
40,43,480.500000,1261.500000
40,44,487.000000,1263.000000
40,45,483.000000,1259.000000
40,46,484.633333,1261.366667
40,47,483.181818,1260.181818
40,48,487.037037,1264.222222
40,49,484.750000,1263.000000
40,50,485.500000,1257.500000
