patch trace ID	Trace Lifetime (timepoints)	Trace Average Velocity	Trace Average Velocity Leading	Trace Average Velocity Trailing	Trace Average Angle of Movement	Trace Average Patch Area Growth	Trace Average Patch Length Growth	Trace Average Patch Delta Intensity_ch1	Trace Average Patch Delta Integrated Intensity_ch1	Trace Cumulated integrated intensity_ch1	Trace Average Patch Delta Intensity_ch2	Trace Average Patch Delta Integrated Intensity_ch2	Trace Cumulated integrated intensity_ch2	Trace Average Patch Delta Intensity_ch3	Trace Average Patch Delta Integrated Intensity_ch3	Trace Cumulated integrated intensity_ch3	Trace Average Patch Delta Intensity_ch4	Trace Average Patch Delta Integrated Intensity_ch4	Trace Cumulated integrated intensity_ch4	Trace Average Patch Delta Intensity_ch5	Trace Average Patch Delta Integrated Intensity_ch5	Trace Cumulated integrated intensity_ch5	Patch Path Length	Patch Displacement	Patch Trace Directional Persistence
332	2	0.000446	0.001370	0.001938	84.122886	0.337922	0.376965	0.980953	1913.000000	5235.000000	13.752381	332.000000	552.000000			0.000000			0.000000			0.000000	0.133810	0.133810	1.000000
333	2	0.000484	0.000000	0.000685	44.999998	0.000000	0.000000	56.500000	113.000000	1155.000000	4.500000	9.000000	203.000000			0.000000			0.000000			0.000000	0.145328	0.145328	1.000000
334	1									1712.000000			91.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
335	2	0.000282	0.002055	0.002166	165.966781	-0.042241	0.013404	112.800000	202.000000	2694.000000	-8.100000	-56.000000	180.000000			0.000000			0.000000			0.000000	0.084738	0.084738	1.000000
336	4	0.000816	0.002479	0.002877	-33.613744	-0.126721	0.007272	-32.844646	-1571.666667	43086.000000	-10.396682	-339.666667	6849.000000			0.000000			0.000000			0.000000	0.734746	0.264219	0.359606
337	2	0.000969	0.000969	0.000969	44.999998	0.000000	0.000000	91.666667	550.000000	3640.000000	4.166667	25.000000	691.000000			0.000000			0.000000			0.000000	0.290656	0.290656	1.000000
338	4	0.000479	0.001211	0.000514	-29.965796	0.042241	0.055070	-21.050000	181.000000	3532.000000	27.950000	177.000000	650.000000			0.000000			0.000000			0.000000	0.348925	0.306570	0.878613
339	5	0.001242	0.001239	0.003438	106.620487	-0.264002	-0.179479	-20.541667	-2323.250000	34435.000000	-8.322581	-470.500000	5090.000000			0.000000			0.000000			0.000000	1.490781	0.380363	0.255144
340	9	0.001449	0.002362	0.002268	-65.481528	0.205922	0.089818	-5.143908	1088.125000	60245.000000	0.781119	372.375000	15250.000000			0.000000			0.000000			0.000000	3.477170	2.080916	0.598451
341	2	0.001277	0.001370	0.000969	-10.305110	0.042240	0.031794	112.666667	546.000000	1378.000000	4.333333	21.000000	53.000000			0.000000			0.000000			0.000000	0.382975	0.382975	1.000000
342	2	0.000724	0.000000	0.000685	-64.535605	0.042240	0.020912	-34.881818	-118.000000	5196.000000	-22.063636	-191.000000	843.000000			0.000000			0.000000			0.000000	0.217288	0.217288	1.000000
343	1									1632.000000			35.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
344	11	0.001125	0.002372	0.001552	40.027839	0.121441	0.106117	-0.764441	580.250000	64144.000000	0.593229	141.250000	10102.000000			0.000000			0.000000			0.000000	3.177388	1.230901	0.387394
345	6	0.000970	0.001626	0.000944	-95.678314	0.244994	0.124743	-26.654839	1084.800000	30948.000000	2.893548	220.200000	4581.000000			0.000000			0.000000			0.000000	1.455306	0.772402	0.530748
346	5	0.001115	0.000948	0.001579	-161.614567					11331.000000			1796.000000			0.000000			0.000000			0.000000	1.338333	0.977518	0.730400
347	2	0.000297	0.000969	0.000969	-173.882205	-0.337923	-0.281350	-39.446154	-2276.000000	4480.000000	-29.892308	-539.000000	727.000000			0.000000			0.000000			0.000000	0.089044	0.089044	1.000000
348	1									1067.000000			45.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
349	5	0.001358	0.001578	0.001281	134.756410	0.084481	0.026815	-14.809524	313.000000	16487.000000	4.892857	164.250000	3009.000000			0.000000			0.000000			0.000000	1.629119	1.593807	0.978325
350	2	0.000685	0.000685	0.000685	-89.999995	0.000000	0.000000	-37.000000	-74.000000	1218.000000	31.000000	62.000000	118.000000			0.000000			0.000000			0.000000	0.205525	0.205525	1.000000
351	7	0.000971	0.002414	0.002262	126.164429	-0.232322	-0.122731	31.685377	-1301.250000	41139.000000	10.840852	-192.000000	7247.000000			0.000000			0.000000			0.000000	1.614581	1.402260	0.868498
352	4	0.000765	0.001980	0.002489	74.111580	-0.084481	-0.011737	-34.845238	-826.333333	20430.000000	-7.654762	-176.666667	3848.000000			0.000000			0.000000			0.000000	0.688089	0.384236	0.558410
353	2	0.000959	0.002470	0.003425	139.635658	0.168961	-0.029618	-7.230476	1192.000000	15606.000000	-8.062857	139.000000	3715.000000			0.000000			0.000000			0.000000	0.287716	0.287716	1.000000
354	8	0.000850	0.001491	0.001512	12.467113	-0.024137	-0.003868	-9.974748	-320.142857	51075.000000	-1.505050	-56.000000	10506.000000			0.000000			0.000000			0.000000	1.785327	1.427716	0.799695
355	2	0.001379	0.002470	0.000969	-43.451604	-0.422404	-0.301138	-20.256410	-2530.000000	3890.000000	-28.538462	-481.000000	547.000000			0.000000			0.000000			0.000000	0.413778	0.413778	1.000000
356	3	0.002064	0.004135	0.000343	56.684444	0.253442	0.084440	41.870588	2261.000000	14101.000000	-3.200000	248.000000	2413.000000			0.000000			0.000000			0.000000	1.238152	0.283972	0.229351
357	3	0.001639	0.003064	0.002482	-24.489743	0.464644	0.403615	-7.284339	2672.500000	18090.000000	-14.464698	5.000000	2321.000000			0.000000			0.000000			0.000000	0.983254	0.478887	0.487044
358	1									3126.000000			402.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
359	11	0.000929	0.001181	0.001393	-22.739773	0.035200	0.050143	-11.929696	-244.000000	51821.000000	-4.528167	-152.333333	13854.000000			0.000000			0.000000			0.000000	2.614304	1.459939	0.558443
360	6	0.001053	0.001700	0.002957	-174.321817	-0.033792	-0.016182	-2.911111	-170.200000	19162.000000	3.693333	-2.600000	2815.000000			0.000000			0.000000			0.000000	1.579107	1.330387	0.842493
361	2	0.000166	0.000000	0.000685	-177.933260	-0.042241	0.231055	17.406433	69.000000	9353.000000	32.011696	527.000000	2397.000000			0.000000			0.000000			0.000000	0.049912	0.049912	1.000000
362	14	0.001208	0.001990	0.001839	51.578062	0.084481	0.017098	-5.178632	327.222222	62596.000000	-5.008974	16.777778	9749.000000			0.000000			0.000000			0.000000	4.446403	3.837879	0.863142
363	4	0.001503	0.001250	0.002560	16.740612	0.689926	0.434131	-18.883880	2976.333333	42827.000000	-6.822860	687.666667	11279.000000			0.000000			0.000000			0.000000	1.352529	0.246861	0.182518
364	1									791.000000			54.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
365	1									631.000000			46.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
366	1									333.000000			16.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
367	12	0.001095	0.001845	0.001785	135.999620	0.000000	0.000000	-0.318182	-0.636364	35537.000000	-1.636364	-3.272727	5664.000000			0.000000			0.000000			0.000000	3.613233	1.701019	0.470775
368	1									962.000000			57.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
369	4	0.000599	0.001028	0.001108	172.823000	-0.168962	-0.153226	-74.500000	-1333.000000	10428.000000	-8.375000	-162.000000	1346.000000			0.000000			0.000000			0.000000	0.389267	0.360413	0.925877
370	1									6833.000000			845.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
371	6	0.001120	0.002684	0.001406	96.202503	-0.092929	-0.077456	-1.514286	-586.600000	29867.000000	-3.114286	-116.200000	4635.000000			0.000000			0.000000			0.000000	1.679413	0.946876	0.563813
372	4	0.000595	0.001331	0.000874	-88.418211	0.112641	0.150887	-18.966667	454.333333	8587.000000	-10.266667	84.000000	1889.000000			0.000000			0.000000			0.000000	0.535679	0.534359	0.997535
373	5	0.001019	0.001945	0.001684	-91.109460	-0.042240	-0.015551	-38.656250	-1141.750000	69197.000000	-2.118750	-105.500000	12494.000000			0.000000			0.000000			0.000000	1.222391	0.881242	0.720916
374	3	0.000522	0.000969	0.000343	131.496090					6582.000000			769.000000			0.000000			0.000000			0.000000	0.312910	0.312910	1.000000
375	6	0.001362	0.003219	0.001137	179.615246	0.025344	0.022574	-20.540000	109.400000	19483.000000	-0.720000	33.000000	3346.000000			0.000000			0.000000			0.000000	2.043472	0.165697	0.081086
376	5	0.000670	0.001270	0.002167	-3.022250	0.179522	0.160317	-6.850641	826.250000	37101.000000	-7.903846	37.500000	8552.000000			0.000000			0.000000			0.000000	0.803705	0.438558	0.545671
377	1									539.000000			97.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
378	1									1287.000000			122.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
379	4	0.000833	0.000874	0.002496	-60.913052	-0.183041	-0.029975	-6.615385	-1172.000000	15138.000000	-0.230769	-148.666667	2327.000000			0.000000			0.000000			0.000000	0.749364	0.305437	0.407595
380	5	0.001172	0.000618	0.002225	-47.731122	-0.274562	-0.321348	10.329545	-1142.500000	15019.000000	4.376894	-87.000000	1703.000000			0.000000			0.000000			0.000000	1.340996	0.287556	0.214435
381	7	0.000729	0.002456	0.002694	103.002785	0.112641	0.065535	-7.461329	490.166667	92995.000000	-13.171569	-182.500000	18666.000000			0.000000			0.000000			0.000000	1.312336	0.412551	0.314364
382	4	0.000985	0.000514	0.001352	127.982292	0.295683	-0.003057	41.472222	2188.000000	9216.000000	10.256944	336.000000	1306.000000			0.000000			0.000000			0.000000	0.722002	0.721663	0.999531
383	1									1975.000000			251.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
384	7	0.001299	0.002693	0.001601	-117.788105	0.119681	0.059060	-6.782738	456.500000	29889.000000	-5.129960	37.166667	5108.000000			0.000000			0.000000			0.000000	2.337744	0.325203	0.139110
385	1									1656.000000			263.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
386	4	0.000672	0.002491	0.000739	139.618773	-0.070401	-0.033317	-1.126263	-356.000000	7498.000000	-2.126263	-100.333333	1863.000000			0.000000			0.000000			0.000000	0.604982	0.398324	0.658407
387	2	0.000922	0.000685	0.001370	111.801403	-0.084480	-0.085131	28.250000	-361.000000	1309.000000	-40.500000	-179.000000	213.000000			0.000000			0.000000			0.000000	0.276696	0.276696	1.000000
388	7	0.001222	0.002743	0.001715	68.649319	0.239362	0.060366	-21.116384	407.666667	59975.000000	-4.874802	78.000000	12055.000000			0.000000			0.000000			0.000000	2.199561	1.036543	0.471250
389	10	0.000695	0.001381	0.001128	93.157486	-0.054309	-0.039232	0.285714	-246.428571	15606.000000	7.333333	4.142857	2814.000000			0.000000			0.000000			0.000000	1.716989	1.075054	0.626128
390	1									692.000000			64.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
391	3	0.001022	0.002479	0.000827	9.594589	-0.147841	-0.118823	37.250000	-405.000000	5373.000000	-14.166667	-194.000000	1663.000000			0.000000			0.000000			0.000000	0.613287	0.468695	0.764234
392	3	0.000413	0.002318	0.002001	-125.776482	-0.295683	-0.180895	34.704545	-916.500000	9872.000000	3.914772	-91.500000	1152.000000			0.000000			0.000000			0.000000	0.247520	0.244505	0.987818
393	7	0.000688	0.002752	0.003412	67.880624	-0.183042	-0.007138	-7.320106	-976.500000	41836.000000	-2.993651	-211.666667	8206.000000			0.000000			0.000000			0.000000	1.239048	0.538347	0.434484
394	3	0.000886	0.002814	0.001108	30.534114	-0.654726	-0.254954	15.471429	-2853.000000	13244.000000	-8.007143	-474.000000	1735.000000			0.000000			0.000000			0.000000	0.531431	0.405120	0.762319
395	1									491.000000			46.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
396	1									838.000000			141.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
397	6	0.000472	0.000570	0.000998	-5.058923	0.014080	0.102273	9.294872	-140.000000	8706.000000	-8.227564	10.000000	2770.000000			0.000000			0.000000			0.000000	0.688325	0.589163	0.855938
398	1									6274.000000			1480.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
399	5	0.000982	0.001781	0.001422	-124.483266	0.042240	0.047006	-27.750000	139.000000	21336.000000	-13.833333	1.000000	2828.000000			0.000000			0.000000			0.000000	1.178333	0.585332	0.496746
400	5	0.001081	0.003011	0.001210	3.175575	-0.084481	-0.077225	-23.786325	-914.000000	24967.000000	-10.616453	-331.250000	6764.000000			0.000000			0.000000			0.000000	1.297621	0.552985	0.426153
401	5	0.001893	0.002056	0.003155	14.808172	-0.506884	-0.319577	-2.650000	-2874.500000	36337.000000	-11.580000	-711.000000	7529.000000			0.000000			0.000000			0.000000	2.272043	2.148564	0.945653
402	4	0.000976	0.000913	0.002174	-27.235693	0.084481	0.077437	-20.826190	87.333333	16833.000000	-5.211905	7.333333	3438.000000			0.000000			0.000000			0.000000	0.878754	0.424558	0.483136
403	6	0.000790	0.001581	0.001567	-50.092542	-0.323843	-0.102808	-14.326087	-1862.333333	27862.000000	-3.181159	-322.666667	4203.000000			0.000000			0.000000			0.000000	1.058687	0.107910	0.101928
404	1									1207.000000			169.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
405	2	0.001372	0.002470	0.000685	129.472870	0.000000	0.000000	-26.090909	-287.000000	6123.000000	-13.454545	-148.000000	1908.000000			0.000000			0.000000			0.000000	0.411472	0.411472	1.000000
406	1									1387.000000			95.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
407	5	0.000492	0.000897	0.000585	-155.388471	0.095041	0.081939	-57.818182	198.750000	6403.000000	6.693182	95.000000	990.000000			0.000000			0.000000			0.000000	0.590377	0.448901	0.760363
408	2	0.000525	0.000685	0.001370	-83.869964	-0.126721	-0.031263	-65.058182	-2320.000000	12492.000000	6.263636	37.000000	1717.000000			0.000000			0.000000			0.000000	0.157471	0.157471	1.000000
409	7	0.000396	0.000932	0.000842	-161.484829	-0.274562	-0.185987	-2.012626	-1585.500000	15958.000000	-1.540404	-258.500000	2896.000000			0.000000			0.000000			0.000000	0.723026	0.411049	0.568513
410	1									3482.000000			772.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
411	8	0.000904	0.001267	0.001753	81.588613	0.036206	0.041285	-12.438961	41.285714	32854.000000	-2.800000	0.571429	5614.000000			0.000000			0.000000			0.000000	1.898921	0.987254	0.519903
412	1									1790.000000			188.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
413	3	0.000705	0.002136	0.001108	-38.971286	-0.168961	-0.098609	43.450000	-811.500000	6868.000000	-7.450000	-130.500000	955.000000			0.000000			0.000000			0.000000	0.423138	0.311015	0.735022
414	4	0.001253	0.002429	0.001781	-114.071759	0.366083	0.216089	-25.011111	1542.000000	15592.000000	-3.483333	266.000000	2336.000000			0.000000			0.000000			0.000000	1.127711	0.523688	0.464381
415	1									589.000000			58.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
416	7	0.001089	0.001073	0.001842	-40.713836	0.084481	0.047657	-15.600000	288.666667	15681.000000	-13.200000	2.666667	2919.000000			0.000000			0.000000			0.000000	1.959832	0.658398	0.335946
417	1									1503.000000			196.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
418	5	0.000726	0.001411	0.000756	-106.978389	0.126721	0.147142	-5.319445	459.250000	18431.000000	-1.638889	62.000000	3187.000000			0.000000			0.000000			0.000000	0.870797	0.051062	0.058638
419	3	0.000665	0.001108	0.000685	-19.611224	0.168962	0.152875	-45.333333	298.000000	5419.000000	-1.690477	85.000000	744.000000			0.000000			0.000000			0.000000	0.399224	0.383348	0.960234
420	3	0.000990	0.002426	0.001250	-82.530353	-0.232322	-0.201203	-26.245098	-1234.500000	8506.000000	-0.700981	-154.000000	1521.000000			0.000000			0.000000			0.000000	0.593982	0.128596	0.216499
421	1									534.000000			44.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
422	3	0.000824	0.001874	0.002496	142.480734	-0.021120	-0.079889	-38.183333	-464.500000	11651.000000	-15.861111	-165.000000	2483.000000			0.000000			0.000000			0.000000	0.494203	0.129281	0.261595
423	3	0.000238	0.002872	0.002872	15.949703	0.042241	0.156417	-10.086111	44.500000	19639.000000	-29.788889	-502.000000	4509.000000			0.000000			0.000000			0.000000	0.142801	0.142724	0.999459
424	2	0.002407	0.002055	0.006166	110.267199	-1.267211	-0.476721	18.750000	-8025.000000	12685.000000	-22.368421	-2395.000000	3219.000000			0.000000			0.000000			0.000000	0.722128	0.722128	1.000000
425	3	0.000958	0.001028	0.002219	-136.223325	0.063361	-0.053684	-7.692857	189.000000	7068.000000	-14.871429	-66.000000	1264.000000			0.000000			0.000000			0.000000	0.574587	0.263303	0.458248
426	5	0.000483	0.000242	0.001268	-103.577736					4855.000000			932.000000			0.000000			0.000000			0.000000	0.579913	0.102123	0.176101
427	3	0.000514	0.000343	0.001028	0.000000					2636.000000			323.000000			0.000000			0.000000			0.000000	0.308287	0.308287	1.000000
428	1									2562.000000			316.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
429	1									1214.000000			120.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
430	5	0.000970	0.001713	0.001509	-4.289387	-0.021120	0.010649	-14.787879	-243.500000	8564.000000	-9.765151	-112.250000	1058.000000			0.000000			0.000000			0.000000	1.163412	0.653972	0.562115
431	3	0.000610	0.002783	0.001250	-77.697190	-0.084481	-0.075075	-47.250000	-841.500000	9397.000000	-4.791666	-87.000000	936.000000			0.000000			0.000000			0.000000	0.366154	0.268901	0.734393
432	2	0.000731	0.000000	0.001532	128.660036	-0.042240	-0.031794	-90.166667	-431.000000	1073.000000	-30.500000	-115.000000	209.000000			0.000000			0.000000			0.000000	0.219329	0.219329	1.000000
433	8	0.000756	0.000661	0.001137	-26.073712	0.154881	0.099392	-0.452381	691.000000	8636.000000	7.273810	107.666667	1455.000000			0.000000			0.000000			0.000000	1.384950	1.109605	0.801188
434	4	0.001159	0.003552	0.003082	-31.142141	-0.436484	-0.200380	-51.248120	-3555.000000	21521.000000	-7.917293	-447.000000	3174.000000			0.000000			0.000000			0.000000	1.042827	0.392936	0.376799
435	1									3204.000000			355.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
436	9	0.000820	0.001325	0.001099	-44.806823	0.010560	0.002545	7.416667	100.250000	24187.000000	-0.223958	10.375000	5084.000000			0.000000			0.000000			0.000000	1.967133	1.825658	0.928081
437	1									3505.000000			485.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
438	2	0.002174	0.001370	0.005481	23.198551	-1.351692	-0.469328	-33.222222	-5332.000000	6366.000000	-0.833333	-662.000000	820.000000			0.000000			0.000000			0.000000	0.652180	0.652180	1.000000
439	1									500.000000			20.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
440	1									358.000000			24.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
441	1									1335.000000			97.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
442	3	0.001122	0.001532	0.001170	41.832613	-0.021120	0.060872	-4.562500	-115.000000	3818.000000	-15.901785	-129.000000	520.000000			0.000000			0.000000			0.000000	0.673282	0.655644	0.973802
443	1									1232.000000			156.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
444	2	0.002181	0.002470	0.001938	137.120951	-0.042240	-0.095227	56.166667	42.000000	1054.000000	-22.916667	-102.000000	164.000000			0.000000			0.000000			0.000000	0.654428	0.654428	1.000000
445	1									1177.000000			88.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
446	3	0.000651	0.001451	0.000484	22.632213	-0.063361	0.023182	11.805556	-108.500000	3804.000000	0.263889	-34.500000	737.000000			0.000000			0.000000			0.000000	0.390882	0.258928	0.662421
447	4	0.001465	0.001955	0.001977	55.872357	0.042240	-0.029161	-6.162657	-10.666667	37826.000000	-10.971429	-358.000000	5583.000000			0.000000			0.000000			0.000000	1.318591	0.702949	0.533106
448	1									2709.000000			444.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
449	1									810.000000			133.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
450	9	0.000869	0.001299	0.001230	-61.126150	-0.005280	-0.003974	18.520833	17.125000	19539.000000	2.979167	3.750000	3328.000000			0.000000			0.000000			0.000000	2.086778	1.291245	0.618774
451	1									1671.000000			645.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
452	4	0.000404	0.003792	0.003128	19.408987	3.041306	1.154437	-72.025000	15217.000000	24646.000000	-7.012500	4515.000000	6271.000000			0.000000			0.000000			0.000000	0.391021	0.387952	0.992151
453	6	0.000932	0.002037	0.003312	-178.793940	-0.549125	-0.278765	20.991561	-2059.666667	48360.000000	-1.543671	-705.000000	9943.000000			0.000000			0.000000			0.000000	1.236135	0.791018	0.639912
454	1									1129.000000			226.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
455	1									705.000000			69.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
456	1									617.000000			89.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
457	11	0.000943	0.001671	0.002065	-71.599594	0.042240	0.044707	4.443750	233.100000	35131.000000	-1.452083	38.100000	7186.000000			0.000000			0.000000			0.000000	2.830193	1.802922	0.637032
458	1									4296.000000			528.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
459	2	0.001209	0.004844	0.000685	10.097015	-0.718087	-0.523165	18.154762	-3788.000000	5750.000000	-10.321429	-612.000000	798.000000			0.000000			0.000000			0.000000	0.362841	0.362841	1.000000
460	1									629.000000			214.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
461	2	0.000719	0.002470	0.001938	96.842636	-0.675846	-0.241646	3.750000	-3288.000000	6666.000000	-31.583333	-840.000000	922.000000			0.000000			0.000000			0.000000	0.215628	0.215628	1.000000
462	10	0.001014	0.002474	0.001022	-53.335456	0.054309	0.041286	-13.373503	-101.571429	37501.000000	-9.794116	-26.285714	4720.000000			0.000000			0.000000			0.000000	2.569015	1.266548	0.493009
463	1									527.000000			34.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
464	8	0.001262	0.002575	0.002053	-9.059373	0.006034	0.018585	13.190476	70.714286	43861.000000	-2.190476	3.714286	8312.000000			0.000000			0.000000			0.000000	2.649352	0.370515	0.139851
465	1									1263.000000			221.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
466	4	0.001223	0.001472	0.000960	13.955397	-0.633605	-0.500875	2.469269	-2814.000000	14494.000000	-14.463455	-1118.000000	3109.000000			0.000000			0.000000			0.000000	0.927232	0.459595	0.495664
467	2	0.000825	0.003689	0.002166	66.856418	-0.380163	-0.363647	8.241071	-1177.000000	3213.000000	-13.267857	-292.000000	416.000000			0.000000			0.000000			0.000000	0.247454	0.247454	1.000000
468	9	0.000987	0.001495	0.001786	-137.370763	-0.161921	-0.094170	2.568293	-785.833333	36004.000000	1.381350	-127.333333	6231.000000			0.000000			0.000000			0.000000	2.391063	0.494398	0.206769
469	6	0.001483	0.002285	0.001664	3.584204	0.202754	0.119302	6.753846	1466.800000	30599.000000	2.092308	162.400000	3653.000000			0.000000			0.000000			0.000000	2.224516	2.198953	0.988509
470	7	0.001559	0.001589	0.003581	-28.438141	-0.014080	-0.002596	0.930065	-47.166667	42892.000000	0.047712	-5.500000	5188.000000			0.000000			0.000000			0.000000	2.806638	0.962808	0.343047
471	2	0.002665	0.002166	0.004167	97.386030	-0.422404	-0.364178	3.678571	-1676.000000	3058.000000	19.428571	-118.000000	430.000000			0.000000			0.000000			0.000000	0.799371	0.799371	1.000000
472	1									834.000000			29.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
473	5	0.000742	0.002083	0.001829	75.904791	0.000000	-0.012616	14.016667	210.250000	14738.000000	0.850000	12.750000	2695.000000			0.000000			0.000000			0.000000	0.890772	0.619611	0.695589
474	5	0.000692	0.001250	0.000554	-143.867140	0.000000	-0.000000	26.916666	80.750000	8330.000000	-12.083333	-36.250000	1701.000000			0.000000			0.000000			0.000000	0.830769	0.411049	0.494781
475	2	0.001775	0.003493	0.002907	123.006381	-0.675845	-0.201643	123.684351	-1335.000000	9333.000000	70.687002	413.000000	2247.000000			0.000000			0.000000			0.000000	0.532413	0.532413	1.000000
476	3	0.001330	0.002001	0.002982	-84.551099	0.464644	0.163435	32.100000	2580.500000	10222.000000	-4.025926	300.500000	1693.000000			0.000000			0.000000			0.000000	0.798056	0.560246	0.702014
477	3	0.000612	0.000827	0.000484	-125.784110	-0.021120	-0.047614	44.125000	61.500000	1848.000000	24.291667	69.000000	247.000000			0.000000			0.000000			0.000000	0.367251	0.219331	0.597223
478	3	0.001827	0.002280	0.001453	54.871229	0.190081	0.062103	19.190909	1233.500000	10546.000000	-0.838636	67.500000	1381.000000			0.000000			0.000000			0.000000	1.096250	1.065946	0.972357
479	4	0.000292	0.000585	0.000514	-67.499996	0.084480	0.000000	-29.000000	322.000000	1684.000000	11.000000	82.000000	177.000000			0.000000			0.000000			0.000000	0.248090	0.102762	0.414214
480	8	0.001045	0.001652	0.002496	118.821507	0.066378	0.049161	4.636364	465.142857	123963.000000	-2.850649	66.428571	29460.000000			0.000000			0.000000			0.000000	2.195457	0.625360	0.284843
481	2	0.000919	0.000685	0.001370	116.565045	0.084481	-0.017223	-62.266667	42.000000	1102.000000	38.466667	277.000000	531.000000			0.000000			0.000000			0.000000	0.275743	0.275743	1.000000
482	1									2543.000000			519.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
483	1									472.000000			36.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
484	6	0.000734	0.001172	0.000913	119.061715	0.042240	0.025992	-3.111111	163.666667	7854.000000	5.722222	60.666667	1204.000000			0.000000			0.000000			0.000000	0.969674	0.629763	0.649459
485	7	0.000711	0.002426	0.001947	114.780985	0.154881	0.116583	7.522436	821.666667	32571.000000	-0.653846	175.500000	7067.000000			0.000000			0.000000			0.000000	1.280512	0.523762	0.409026
486	1									553.000000			113.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
487	7	0.000831	0.001353	0.000531	-13.626031	0.056320	0.004840	-3.041667	205.833333	24668.000000	-5.895833	0.166667	7279.000000			0.000000			0.000000			0.000000	1.495884	0.313593	0.209638
488	5	0.001341	0.002148	0.000585	4.466586	0.200642	0.137862	-3.445436	895.750000	28312.000000	-2.193453	51.000000	3149.000000			0.000000			0.000000			0.000000	1.609056	1.380506	0.857960
489	1									375.000000			18.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
490	4	0.000972	0.001424	0.001987	15.094324	-0.014080	-0.005741	18.400000	19.000000	11664.000000	18.466667	86.666667	2151.000000			0.000000			0.000000			0.000000	0.874668	0.321697	0.367793
491	1									365.000000			63.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
492	1									2387.000000			309.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
493	2	0.000343	0.000000	0.000969	53.132850	0.042240	0.017223	-34.100000	30.000000	2376.000000	8.366667	79.000000	367.000000			0.000000			0.000000			0.000000	0.102765	0.102765	1.000000
494	2	0.000217	0.000969	0.000000	-108.436662	0.042241	0.112872	43.850000	390.000000	1756.000000	-8.050000	13.000000	439.000000			0.000000			0.000000			0.000000	0.064991	0.064991	1.000000
495	1									955.000000			246.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
496	2	0.000731	0.001532	0.000685	141.340989	0.042240	0.031794	1.000000	206.000000	1018.000000	39.500000	126.000000	156.000000			0.000000			0.000000			0.000000	0.219334	0.219334	1.000000
497	1									1880.000000			546.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
498	3	0.000945	0.002084	0.000343	166.925543					9780.000000			2482.000000			0.000000			0.000000			0.000000	0.566860	0.566860	1.000000
499	3	0.001944	0.002298	0.002001	46.213828	-0.021121	-0.073069	13.505556	24.000000	8034.000000	14.888889	117.000000	1278.000000			0.000000			0.000000			0.000000	1.166341	1.163634	0.997678
500	1									2106.000000			315.000000			0.000000			0.000000			0.000000	0.000000	0.000000	
